diseaseId:ID,name,:LABEL
umls:C2751584,Neurodegeneration Due To Cerebral Folate Transport Deficiency,Disease
umls:C2751599,Dermatitis; Atopic; 7,Disease
umls:C2751603,EPILEPSY; IDIOPATHIC GENERALIZED; SUSCEPTIBILITY TO; 10,Disease
umls:C2751607,Atrial Fibrillation; Familial; 8,Disease
umls:C2751608,Pituitary Hormone Deficiency; Combined; 1,Disease
umls:C2751630,Dursun Syndrome,Disease
umls:C2751643,Glycogen Storage Disease IXC,Disease
umls:C2751666,Bronchiectasis With Or Without Elevated Sweat Chloride 2,Disease
umls:C2751681,NEUROBLASTOMA; SUSCEPTIBILITY TO; 3,Disease
umls:C2751682,NEUROBLASTOMA; SUSCEPTIBILITY TO; 2,Disease
umls:C2751683,Hirschsprung disease ganglioneuroblastoma,Disease
umls:C2751686,Lymphoproliferative Syndrome; Ebv-Associated; Autosomal; 1,Disease
umls:C2751695,Biliary Cirrhosis; Primary; 3,Disease
umls:C2751696,Biliary Cirrhosis; Primary; 2,Disease
umls:C2751697,Diabetes Mellitus; Insulin-Dependent; 24,Disease
umls:C2751756,Febrile Convulsions; Familial; 3a,Disease
umls:C2751763,Retinitis Pigmentosa; Juvenile; Aipl1-Related,Disease
umls:C2751778,Generalized Epilepsy With Febrile Seizures Plus; 7,Disease
umls:C2751802,ATTENTION DEFICIT-HYPERACTIVITY DISORDER; SUSCEPTIBILITY TO; 7,Disease
umls:C2751803,HERPES SIMPLEX ENCEPHALITIS; SUSCEPTIBILITY TO; 2,Disease
umls:C2751805,EMERY-DREIFUSS MUSCULAR DYSTROPHY 5; AUTOSOMAL DOMINANT,Disease
umls:C2751807,Emery-Dreifuss Muscular Dystrophy 4,Disease
umls:C2751811,Spermatogenic Failure 7,Disease
umls:C2751812,Optic Atrophy 7,Disease
umls:C2751814,Presbycusis 2,Disease
umls:C2751822,Cataract; Autosomal Recessive Congenital 3,Disease
umls:C2751824,46; XY Disorders of Sex Development,Disease
umls:C2751825,Premature Ovarian Failure 7,Disease
umls:C2751826,Multiple Synostoses Syndrome 3,Disease
umls:C2751829,Ventricular Fibrillation; Paroxysmal Familial; 2,Disease
umls:C2751830,Long Qt Syndrome 12,Disease
umls:C2751831,Myopathy; Myofibrillar; Bag3-Related,Disease
umls:C2751842,Dystonia-Parkinsonism; Adult-Onset,Disease
umls:C2751843,Leukoencephalopathy; Cystic; Without Megalencephaly,Disease
umls:C2751855,Hypomyelination; Global Cerebral,Disease
umls:C2751898,Ventricular Fibrillation; Paroxysmal Familial; 1,Disease
umls:C2751938,Cerebral Palsy; Spastic Quadriplegic; 1,Disease
umls:C2751986,Retinitis Pigmentosa 42,Disease
umls:C2751987,Cutis Laxa; Autosomal Recessive; Type IIB,Disease
umls:C2752001,Growth Retardation; Developmental Delay; Coarse Facies; And Early Death,Disease
umls:C2752007,Congenital Disorder of Glycosylation; Type Io,Disease
umls:C2752008,Spastic Paraplegia-50; Autosomal Recessive,Disease
umls:C2752027,Glycogen Storage Disease XIII,Disease
umls:C2752035,MYCOBACTERIUM TUBERCULOSIS; SUSCEPTIBILITY TO; 3,Disease
umls:C2752036,HEMOLYTIC UREMIC SYNDROME; ATYPICAL; SUSCEPTIBILITY TO; 6,Disease
umls:C2752037,HEMOLYTIC UREMIC SYNDROME; ATYPICAL; SUSCEPTIBILITY TO; 5,Disease
umls:C2752038,HEMOLYTIC UREMIC SYNDROME; ATYPICAL; SUSCEPTIBILITY TO; 4,Disease
umls:C2752039,HEMOLYTIC UREMIC SYNDROME; ATYPICAL; SUSCEPTIBILITY TO; 3,Disease
umls:C2752040,HEMOLYTIC UREMIC SYNDROME; ATYPICAL; SUSCEPTIBILITY TO; 2,Disease
umls:C2752041,Three M Syndrome 2,Disease
umls:C2752042,Congenital Lipomatous Overgrowth; Vascular Malformations; and Epidermal Nevi,Disease
umls:C2752061,Cerebral Palsy; Spastic Quadriplegic; 2,Disease
umls:C2752062,EPILEPSY; IDIOPATHIC GENERALIZED; SUSCEPTIBILITY TO; 8,Disease
umls:C2752071,Heterotopia; Periventricular; Associated With Chromosome 5q Deletion,Disease
umls:C2752072,Cardiomyopathy; Dilated; 1BB,Disease
umls:C2752073,Erythrocyte Amp Deaminase Deficiency,Disease
umls:C2752074,Alpha-ketoglutarate dehydrogenase deficiency,Disease
umls:C2752081,ALPHA-2-PLASMIN INHIBITOR DEFICIENCY,Disease
umls:C2752089,NEUROPATHY; HEREDITARY SENSORY AND AUTONOMIC; TYPE IIA,Disease
umls:C2752147,Xeroderma Pigmentosum; Complementation Group C,Disease
umls:C2825055,Recurrence,Disease
umls:C2828721,SPASTIC PARAPLEGIA 46; AUTOSOMAL RECESSIVE,Disease
umls:C2829263,DEAFNESS; AUTOSOMAL RECESSIVE 83,Disease
umls:C2829265,DEAFNESS; AUTOSOMAL RECESSIVE 86,Disease
umls:C2829267,DEAFNESS; AUTOSOMAL RECESSIVE 88,Disease
umls:C2919796,Hepatorenal form of glycogen storage disease,Disease
umls:C2919945,Cavernous hemangioma of brain,Disease
umls:C2930802,Familial antiphospholipid syndrome,Disease
umls:C2930820,Incontinentia pigmenti; familial male-lethal type,Disease
umls:C2930844,Hypopituitarism and septooptic 'dysplasia',Disease
umls:C2930878,Cataract; congenital; with microcornea or slight microphthalmia,Disease
umls:C2930896,Congenital thrombotic disease; due to Protein C deficiency,Disease
umls:C2930898,Benign essential blepharospasm,Disease
umls:C2930927,Kallmann syndrome; type 3; recessive,Disease
umls:C2930930,Abdominal obesity metabolic syndrome,Disease
umls:C2930970,Acromesomelic dysplasia,Disease
umls:C2930980,Malignant hyperthermia susceptibility type 1,Disease
umls:C2930981,Malignant hyperthermia susceptibility type 2,Disease
umls:C2930982,Malignant hyperthermia susceptibility type 3,Disease
umls:C2930983,Malignant hyperthermia susceptibility type 4,Disease
umls:C2930984,Malignant hyperthermia susceptibility type 5,Disease
umls:C2930985,Malignant hyperthermia susceptibility type 6,Disease
umls:C2930997,Congenital disorder of glycosylation type 1C,Disease
umls:C2931001,Congenital disorder of glycosylation type 1G,Disease
umls:C2931002,Congenital disorder of glycosylation type 1H,Disease
umls:C2931004,Congenital disorder of glycosylation type 1J,Disease
umls:C2931005,Congenital disorder of glycosylation type 1K,Disease
umls:C2931006,Congenital disorder of glycosylation type 1L,Disease
umls:C2931008,Congenital disorder of glycosylation type 2A,Disease
umls:C2931009,Congenital disorder of glycosylation type 2D,Disease
umls:C2931010,Congenital disorder of glycosylation type 2E,Disease
umls:C2931011,Congenital disorder of glycosylation; type 2G,Disease
umls:C2931013,Cystinosis; ocular nonnephropathic,Disease
umls:C2931019,Split hand foot deformity 1,Disease
umls:C2931025,Moebius syndrome 1,Disease
umls:C2931029,Nevi flammei; familial multiple,Disease
umls:C2931037,Pancreatic cancer; adult,Disease
umls:C2931042,Hawkinsinuria,Disease
umls:C2931048,HEM dysplasia,Disease
umls:C2931059,Marie Unna congenital hypotrichosis,Disease
umls:C2931072,Epidermolysa bullosa simplex and limb girdle muscular dystrophy,Disease
umls:C2931082,Familial apoceruloplasmin deficiency,Disease
umls:C2931095,Osteogenesis imperfecta; type 7,Disease
umls:C2931104,Hydrolethalus syndrome,Disease
umls:C2931107,Myasthenic syndrome; congenital; postsynaptic slow-channel,Disease
umls:C2931112,Myostatin-related muscle hypertrophy,Disease
umls:C2931118,Megalocytic interstitial nephritis,Disease
umls:C2931122,Keratosis palmoplantaris striata 1,Disease
umls:C2931123,Keratosis palmoplantaris striata 3,Disease
umls:C2931132,Crigler Najjar syndrome; type 2,Disease
umls:C2931134,Cutis laxa; recessive,Disease
umls:C2931135,Blepharophimosis syndrome type 1,Disease
umls:C2931157,Idiopathic dilation cardiomyopathy,Disease
umls:C2931161,Immunoglobulin a deficiency 1,Disease
umls:C2931187,Cystinosis,Disease
umls:C2931206,Usher syndrome; type 1B,Disease
umls:C2931207,Usher syndrome; type 1C,Disease
umls:C2931208,Usher syndrome; type 1D,Disease
umls:C2931209,Usher syndrome; type 1E,Disease
umls:C2931210,Usher syndrome; type 1F,Disease
umls:C2931213,Usher syndrome; type 2C,Disease
umls:C2931216,Tetra-amelia autosomal recessive,Disease
umls:C2931228,VACTERL association with hydrocephaly; X-linked,Disease
umls:C2931229,VACTERL hydrocephaly,Disease
umls:C2931244,Craniometaphyseal dysplasia; autosomal recessive type,Disease
umls:C2931245,Bone Marrow failure syndromes,Disease
umls:C2931254,Alport syndrome; recessive type,Disease
umls:C2931258,Amaurosis congenita of Leber; type 1,Disease
umls:C2931276,Spastic paraplegia 17,Disease
umls:C2931278,Phosphoenolpyruvate carboxykinase 2 deficiency,Disease
umls:C2931290,Welander distal myopathy; Swedish type,Disease
umls:C2931299,ZAP70 deficiency,Disease
umls:C2931320,T cell immunodeficiency primary,Disease
umls:C2931322,T-Lymphocytopenia,Disease
umls:C2931332,Telomeric 22q13 Monosomy Syndrome,Disease
umls:C2931337,Chromosome 3; monosomy 3p25,Disease
umls:C2931351,Familial myelofibrosis,Disease
umls:C2931354,Spastic paraplegia 24,Disease
umls:C2931355,Spastic paraplegia 3; autosomal dominant,Disease
umls:C2931356,Spastic paraplegia type 5A; recessive,Disease
umls:C2931357,Spastic paraplegia type 5B; recessive,Disease
umls:C2931367,Thyroid cancer; follicular,Disease
umls:C2931384,Moyamoya disease 1,Disease
umls:C2931395,Bulbospinal neuronopathy; X-linked recessive,Disease
umls:C2931401,Long QT syndrome type 3,Disease
umls:C2931404,Albright's hereditary osteodystrophy,Disease
umls:C2931418,Bare lymphocyte syndrome 2,Disease
umls:C2931426,Orofaciodigital syndrome type1,Disease
umls:C2931434,Paraquat lung,Disease
umls:C2931441,Hereditary spastic paralysis; infantile onset ascending,Disease
umls:C2931456,Prostate cancer; familial,Disease
umls:C2931459,Lynch syndrome I (site-specific colonic cancer),Disease
umls:C2931482,Neurofibromatosis-Noonan syndrome,Disease
umls:C2931488,Zlotogora-Ogur syndrome,Disease
umls:C2931498,Mental Retardation; X-Linked 1,Disease
umls:C2931599,Oculocutaneous albinism type 3,Disease
umls:C2931618,Gestational Trophoblastic Disease,Disease
umls:C2931644,O'Donnell Pappas syndrome,Disease
umls:C2931648,Larsen syndrome; dominant type,Disease
umls:C2931672,Cerebral hemorrhage with amyloidosis; hereditary; Dutch type,Disease
umls:C2931673,Ceroid lipofuscinosis; neuronal 1; infantile,Disease
umls:C2931713,Chromosome 17 deletion,Disease
umls:C2931716,Deafness; autosomal dominant nonsyndromic sensorineural 17,Disease
umls:C2931739,Hirschsprung disease type 3,Disease
umls:C2931743,Lactate dehydrogenase deficiency type A,Disease
umls:C2931746,SULFOCYSTEINURIA,Disease
umls:C2931752,Meacham Winn Culler syndrome,Disease
umls:C2931758,Acquired angioedema,Disease
umls:C2931764,Furlong syndrome,Disease
umls:C2931767,Deafness; autosomal dominant nonsyndromic sensorineural 22,Disease
umls:C2931781,Adenosine monophosphate deaminase deficiency,Disease
umls:C2931782,Adrenal hyperplasia 2,Disease
umls:C2931783,Amelogenesis imperfecta nephrocalcinosis,Disease
umls:C2931788,Atypical Hemolytic Uremic Syndrome,Disease
umls:C2931817,Chromosome 2q37 deletion syndrome,Disease
umls:C2931822,Nasopharyngeal carcinoma,Disease
umls:C2931826,Potassium aggravated myotonia,Disease
umls:C2931832,HYPERINSULINEMIC HYPOGLYCEMIA; FAMILIAL; 1,Disease
umls:C2931833,HYPERINSULINEMIC HYPOGLYCEMIA; FAMILIAL; 2,Disease
umls:C2931834,Congenital Hyperinsulinism,Disease
umls:C2931835,Hyperprolinemia type 2,Disease
umls:C2931838,Familial HDL deficiency,Disease
umls:C2931843,Chondrodysplasia punctata 2; X-linked dominant,Disease
umls:C2931844,Spinal muscular atrophy 4,Disease
umls:C2931845,Neurodegeneration with brain iron accumulation (NBIA),Disease
umls:C2931850,Aase Smith syndrome 2,Disease
umls:C2931870,Familial schizencephaly,Disease
umls:C2931875,Albinism with hemorrhagic diathesis and pigmented reticuloendothelial cells,Disease
umls:C2931876,Hirschsprung disease 1,Disease
umls:C2931884,Reticuloendotheliosis; familial; with eosinophilia,Disease
umls:C2931888,Pfeiffer type acrocephalosyndactyly,Disease
umls:C2931893,Lysosomal beta-mannosidase deficiency,Disease
umls:C2931923,Hyperkeratosis of the palms and soles and esophageal papillomas,Disease
umls:C2932678,Inherited Peripheral Neuropathy,Disease
umls:C2932715,Pseudohypoparathyroidism Type 1B,Disease
umls:C2932716,Pseudohypoparathyroidism Type 1C,Disease
umls:C2936331,Sarcoglycanopathies,Disease
umls:C2936346,22q11 Deletion Syndrome,Disease
umls:C2936349,Plaque; Amyloid,Disease
umls:C2936350,Plaque; Atherosclerotic,Disease
umls:C2936380,Neointima,Disease
umls:C2936403,46; XX Disorders of Sex Development,Disease
umls:C2936777,Nevo syndrome,Disease
umls:C2936781,Myotonia congenita,Disease
umls:C2936783,Colorectal cancer; hereditary nonpolyposis; type 1,Disease
umls:C2936791,antley-bixler syndrome,Disease
umls:C2936793,Spinocerebellar ataxia 30,Disease
umls:C2936797,Lysosomal acid lipase deficiency,Disease
umls:C2936826,Fumaric aciduria,Disease
umls:C2936833,Mycobacterium tuberculosis; susceptibility to infection by,Disease
umls:C2936847,Acatalasemia Japanese type,Disease
umls:C2936858,Congenital adrenal hyperplasia due to 21 hydroxylase deficiency,Disease
umls:C2936860,Spastic paraplegia 25; autosomal recessive,Disease
umls:C2936861,Apparent mineralocorticoid excess,Disease
umls:C2936862,Bardet-Biedl syndrome 1,Disease
umls:C2936863,Bardet-Biedl syndrome 2,Disease
umls:C2936864,Bardet-Biedl syndrome 4,Disease
umls:C2936879,Spastic Paraplegia 36; Autosomal Dominant,Disease
umls:C2936880,Spastic Paraplegia 37; Autosomal Dominant,Disease
umls:C2936904,Opitz GBBB Syndrome; X-Linked,Disease
umls:C2936913,Porphyria; South African type,Disease
umls:C2936917,Infantile polyarteritis,Disease
umls:C2936921,Saccharopinuria,Disease
umls:C2937288,Thyroid Hormone Resistance; Generalized; Autosomal Dominant,Disease
umls:C2937358,Cerebral Hemorrhage,Disease
umls:C2937421,Prostatic Hyperplasia,Disease
umls:C2939175,Meconium ileus,Disease
umls:C2939465,Glucosephosphate Dehydrogenase Deficiency,Disease
umls:C2940785,Hypothyroidism; Congenital; Nongoitrous; 3,Disease
umls:C2940786,Thyroid Hormone Resistance Syndrome,Disease
umls:C2973527,Dentinogenesis imperfecta - Shield's type II,Disease
umls:C2985290,Fetal Alcohol Spectrum Disorders,Disease
umls:C3147083,DEAFNESS; AUTOSOMAL RECESSIVE 76,Disease
umls:C3148763,Muscular Dystrophy; Limb-Girdle; Type 1E,Disease
umls:C3148823,WOOLLY HAIR; AUTOSOMAL RECESSIVE 2; WITH OR WITHOUT HYPOTRICHOSIS,Disease
umls:C3148929,USHER SYNDROME; TYPE IIC; GPR98/PDZD7; DIGENIC,Disease
umls:C3149074,SEIZURES; BENIGN FAMILIAL NEONATAL; 1,Disease
umls:C3149378,IMMUNODEFICIENCY; COMMON VARIABLE; 1,Disease
umls:C3149462,HYPERALPHALIPOPROTEINEMIA 1,Disease
umls:C3149750,MITOCHONDRIAL DNA DEPLETION SYNDROME 2 (MYOPATHIC TYPE),Disease
umls:C3149841,POLYCYSTIC KIDNEY DISEASE 1,Disease
umls:C3149842,MITOCHONDRIAL DNA DEPLETION SYNDROME 4A (ALPERS TYPE),Disease
umls:C3149931,PALMOPLANTAR HYPERKERATOSIS WITH SQUAMOUS CELL CARCINOMA OF SKIN AND 46;XX SEX REVERSAL,Disease
umls:C3150099,ANTLEY-BIXLER SYNDROME WITH GENITAL ANOMALIES AND DISORDERED STEROIDOGENESIS,Disease
umls:C3150127,BARDET-BIEDL SYNDROME 15,Disease
umls:C3150172,MITOCHONDRIAL DNA DEPLETION SYNDROME 8B (MNGIE TYPE),Disease
umls:C3150191,Coloboma; Ocular; And Ichthyosis; Brain Malformations; And Endocrine Abnormalities,Disease
umls:C3150207,AGAMMAGLOBULINEMIA 6; AUTOSOMAL RECESSIVE,Disease
umls:C3150274,COMPLEMENT COMPONENT C1r/C1s DEFICIENCY,Disease
umls:C3150275,COMPLEMENT COMPONENT 2 DEFICIENCY,Disease
umls:C3150343,HEMOLYTIC ANEMIA; NONSPHEROCYTIC; DUE TO HEXOKINASE DEFICIENCY,Disease
umls:C3150354,IMMUNODEFICIENCY; COMMON VARIABLE; 2,Disease
umls:C3150401,GEFSP5; SUSCEPTIBILITY TO,Disease
umls:C3150411,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES); TYPE A; 2,Disease
umls:C3150412,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION); TYPE B; 3,Disease
umls:C3150413,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES); TYPE A; 5,Disease
umls:C3150414,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES); TYPE A; 6,Disease
umls:C3150415,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION); TYPE B; 1,Disease
umls:C3150416,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION); TYPE B; 2,Disease
umls:C3150417,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE); TYPE C; 3,Disease
umls:C3150418,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE); TYPE C; 2,Disease
umls:C3150419,NEPHRONOPHTHISIS-LIKE NEPHROPATHY 1,Disease
umls:C3150536,EPILEPSY; HOT WATER; 2,Disease
umls:C3150547,PANCREATIC CANCER; SUSCEPTIBILITY TO; 3,Disease
umls:C3150596,MONONEUROPATHY OF THE MEDIAN NERVE; MILD,Disease
umls:C3150617,Maturity-onset diabetes of the young; type 10,Disease
umls:C3150618,Maturity-onset diabetes of the young; type 11,Disease
umls:C3150619,NEURONOPATHY; DISTAL HEREDITARY MOTOR; TYPE IIC,Disease
umls:C3150644,BRACHYDACTYLY; TYPE E2,Disease
umls:C3150649,AUTOIMMUNE DISEASE; SYNDROMIC MULTISYSTEM,Disease
umls:C3150652,FANCONI RENOTUBULAR SYNDROME 2,Disease
umls:C3150653,FANCONI ANEMIA; COMPLEMENTATION GROUP O,Disease
umls:C3150654,DEAFNESS; AUTOSOMAL RECESSIVE 84A,Disease
umls:C3150657,BIRBECK GRANULE DEFICIENCY,Disease
umls:C3150658,WARSAW BREAKAGE SYNDROME,Disease
umls:C3150659,BREAST-OVARIAN CANCER; FAMILIAL; SUSCEPTIBILITY TO; 3,Disease
umls:C3150667,EPILEPTIC ENCEPHALOPATHY; EARLY INFANTILE; 10,Disease
umls:C3150672,ARTHROGRYPOSIS; RENAL DYSFUNCTION; AND CHOLESTASIS 2,Disease
umls:C3150677,AUTISM; SUSCEPTIBILITY TO; 16,Disease
umls:C3150678,OGUCHI DISEASE 2,Disease
umls:C3150680,BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 15,Disease
umls:C3150681,CARDIOMYOPATHY; DILATED; 1R,Disease
umls:C3150690,LEFT VENTRICULAR NONCOMPACTION 5,Disease
umls:C3150691,RETINITIS PIGMENTOSA 54,Disease
umls:C3150692,AMYOTROPHIC LATERAL SCLEROSIS 12,Disease
umls:C3150693,AUTISM; SUSCEPTIBILITY TO; 17,Disease
umls:C3150700,MENTAL RETARDATION; AUTOSOMAL DOMINANT 20,Disease
umls:C3150703,FRONTONASAL DYSPLASIA 2,Disease
umls:C3150704,DEAFNESS; AUTOSOMAL RECESSIVE 91,Disease
umls:C3150705,FOXG1 syndrome,Disease
umls:C3150706,FRONTONASAL DYSPLASIA 3,Disease
umls:C3150715,RETINITIS PIGMENTOSA 51,Disease
umls:C3150730,HEMOLYTIC ANEMIA; NONSPHEROCYTIC; DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY,Disease
umls:C3150731,EPILEPTIC ENCEPHALOPATHY; EARLY INFANTILE; 5,Disease
umls:C3150732,LYMPHEDEMA; HEREDITARY; IC,Disease
umls:C3150733,LONG QT SYNDROME 13,Disease
umls:C3150736,CONGENITAL DISORDER OF GLYCOSYLATION; TYPE IIj,Disease
umls:C3150738,Antibody Deficiency due to Defect in CD19,Disease
umls:C3150739,IMMUNODEFICIENCY; COMMON VARIABLE; 4,Disease
umls:C3150740,IMMUNODEFICIENCY; COMMON VARIABLE; 5,Disease
umls:C3150741,IMMUNODEFICIENCY; COMMON VARIABLE; 6,Disease
umls:C3150750,AGAMMAGLOBULINEMIA 2; AUTOSOMAL RECESSIVE,Disease
umls:C3150751,AGAMMAGLOBULINEMIA 3; AUTOSOMAL RECESSIVE,Disease
umls:C3150752,AGAMMAGLOBULINEMIA 4; AUTOSOMAL RECESSIVE,Disease
umls:C3150753,AGAMMAGLOBULINEMIA 5; AUTOSOMAL DOMINANT,Disease
umls:C3150754,GLYCOGEN STORAGE DISEASE XV,Disease
umls:C3150755,SODIUM SERUM LEVEL QUANTITATIVE TRAIT LOCUS 1,Disease
umls:C3150757,MICROPHTHALMIA; ISOLATED 6,Disease
umls:C3150786,MUSCULAR DYSTROPHY; LIMB-GIRDLE; TYPE 1H,Disease
umls:C3150796,NEPHRONOPHTHISIS 11,Disease
umls:C3150797,AUTOIMMUNE DISEASE; SUSCEPTIBILITY TO; 6,Disease
umls:C3150801,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 7,Disease
umls:C3150802,MYOPATHY; LACTIC ACIDOSIS; AND SIDEROBLASTIC ANEMIA 2,Disease
umls:C3150803,NOONAN SYNDROME-LIKE DISORDER WITH OR WITHOUT JUVENILE MYELOMONOCYTIC LEUKEMIA,Disease
umls:C3150807,ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 1,Disease
umls:C3150808,RETINITIS PIGMENTOSA 55,Disease
umls:C3150809,ECTODERMAL DYSPLASIA-SYNDACTYLY SYNDROME 2,Disease
umls:C3150819,RETINITIS PIGMENTOSA 56,Disease
umls:C3150821,RETINITIS PIGMENTOSA 57,Disease
umls:C3150833,OCCULT MACULAR DYSTROPHY,Disease
umls:C3150859,FORSYTHE-WAKELING SYNDROME,Disease
umls:C3150860,Epilepsy; Familial Adult Myoclonic; 3,Disease
umls:C3150874,CRANIOECTODERMAL DYSPLASIA 2,Disease
umls:C3150875,CHOANAL ATRESIA AND LYMPHEDEMA,Disease
umls:C3150876,CONGENITAL DISORDER OF GLYCOSYLATION; TYPE IIi,Disease
umls:C3150877,SENIOR-LOKEN SYNDROME 7,Disease
umls:C3150878,HYPEROXALURIA; PRIMARY; TYPE III,Disease
umls:C3150879,RETINITIS PIGMENTOSA 58,Disease
umls:C3150889,FACTOR V AND FACTOR VIII; COMBINED DEFICIENCY OF; 2,Disease
umls:C3150891,COCOON SYNDROME,Disease
umls:C3150896,NEUROPATHY; HEREDITARY SENSORY AND AUTONOMIC; TYPE IC,Disease
umls:C3150897,CHARCOT-MARIE-TOOTH DISEASE; RECESSIVE INTERMEDIATE B,Disease
umls:C3150898,CARDIOMYOPATHY; DILATED; 1GG,Disease
umls:C3150899,PARKINSON DISEASE 5; AUTOSOMAL DOMINANT,Disease
umls:C3150900,METHYLMALONIC ACIDURIA DUE TO TRANSCOBALAMIN RECEPTOR DEFECT,Disease
umls:C3150901,SPASTIC PARAPLEGIA 48; AUTOSOMAL RECESSIVE,Disease
umls:C3150902,C1q DEFICIENCY,Disease
umls:C3150908,MIGRAINE; WITH OR WITHOUT AURA; SUSCEPTIBILITY TO; 13,Disease
umls:C3150909,D-2-HYDROXYGLUTARIC ACIDURIA 2,Disease
umls:C3150910,RAJAB SYNDROME,Disease
umls:C3150912,CONE-ROD DYSTROPHY 15,Disease
umls:C3150913,CONGENITAL DISORDER OF GLYCOSYLATION; TYPE Ip,Disease
umls:C3150914,MITOCHONDRIAL DNA DEPLETION SYNDROME 4B (MNGIE TYPE),Disease
umls:C3150921,MICROCEPHALY; POSTNATAL PROGRESSIVE; WITH SEIZURES AND BRAIN ATROPHY,Disease
umls:C3150923,MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND AUTISTIC FEATURES,Disease
umls:C3150924,MENTAL RETARDATION; ANTERIOR MAXILLARY PROTRUSION; AND STRABISMUS,Disease
umls:C3150925,SPASTIC ATAXIA 4; AUTOSOMAL RECESSIVE,Disease
umls:C3150926,ANEMIA; CONGENITAL DYSERYTHROPOIETIC; TYPE IV,Disease
umls:C3150927,VESICOURETERAL REFLUX 3,Disease
umls:C3150933,HYPERALDOSTERONISM; FAMILIAL; TYPE III,Disease
umls:C3150939,BEAULIEU-BOYCOTT-INNES SYNDROME,Disease
umls:C3150941,RUBINSTEIN-TAYBI SYNDROME 2,Disease
umls:C3150942,SPONDYLOCOSTAL DYSOSTOSIS 4; AUTOSOMAL RECESSIVE,Disease
umls:C3150943,Long Qt Syndrome 2,Disease
umls:C3150946,MAMMARY-DIGITAL-NAIL SYNDROME,Disease
umls:C3150953,Long Qt Syndrome 6,Disease
umls:C3150958,Cardiomyopathy; Dilated; 1V,Disease
umls:C3150966,SUPERNUMERARY DER(22)t(8,Disease
umls:C3150967,KLIPPEL-FEIL SYNDROME 3; AUTOSOMAL DOMINANT,Disease
umls:C3150968,MICROPHTHALMIA; ISOLATED; WITH COLOBOMA 6,Disease
umls:C3150969,MICROPHTHALMIA; ISOLATED 7,Disease
umls:C3150970,NOONAN SYNDROME 7,Disease
umls:C3150971,LEOPARD SYNDROME 3,Disease
umls:C3150972,NEUROPATHY; HEREDITARY SENSORY; TYPE ID,Disease
umls:C3150973,THIAMINE METABOLISM DYSFUNCTION SYNDROME 4 (BILATERAL STRIATAL DEGENERATION AND PROGRESSIVE POLYNEUROPATHY TYPE),Disease
umls:C3150974,HIRSCHSPRUNG DISEASE; SUSCEPTIBILITY TO; 3,Disease
umls:C3150975,HIRSCHSPRUNG DISEASE; SUSCEPTIBILITY TO; 4,Disease
umls:C3150983,TREACHER COLLINS SYNDROME 2,Disease
umls:C3150986,EPILEPTIC ENCEPHALOPATHY; EARLY INFANTILE; 7,Disease
umls:C3150987,EPILEPTIC ENCEPHALOPATHY; EARLY INFANTILE; 11,Disease
umls:C3150988,EPILEPTIC ENCEPHALOPATHY; EARLY INFANTILE; 12,Disease
umls:C3150989,MUSCULAR DYSTROPHY; LIMB-GIRDLE; TYPE 2Q,Disease
umls:C3150990,LEUKOENCEPHALOPATHY WITH DYSTONIA AND MOTOR NEUROPATHY,Disease
umls:C3150998,SPINOCEREBELLAR ATAXIA; AUTOSOMAL RECESSIVE 10,Disease
umls:C3151000,HEMORRHAGIC DESTRUCTION OF THE BRAIN; SUBEPENDYMAL CALCIFICATION; AND CATARACTS,Disease
umls:C3151001,Retinitis Pigmentosa 4,Disease
umls:C3151037,ACNE INVERSA; FAMILIAL; 2,Disease
umls:C3151038,ACNE INVERSA; FAMILIAL; 3,Disease
umls:C3151039,Cardiomyopathy; Dilated; 1t,Disease
umls:C3151055,ADRENAL INSUFFICIENCY; CONGENITAL; WITH 46;XY SEX REVERSAL; PARTIAL OR COMPLETE,Disease
umls:C3151056,SPASTIC PARAPLEGIA 51; AUTOSOMAL RECESSIVE,Disease
umls:C3151057,HETEROTAXY; VISCERAL; 4; AUTOSOMAL,Disease
umls:C3151058,Hypermethioninemia with Deficiency of S-Adenosylhomocysteine Hydrolase,Disease
umls:C3151059,RETINITIS PIGMENTOSA 49,Disease
umls:C3151060,Macular Degeneration; Age-Related; 6,Disease
umls:C3151061,RETINITIS PIGMENTOSA 47,Disease
